,id_user,id_event,nama_event,lokasi,harga_tiket,durasi,timestamp,genre,nama_musisi,rating,lat,lng,id_event_organizer
246,1030,63,Indonesia International Book Fair,8778,1163895,2,1677715200,Jazz,Gigi,1.0,-33.888,151.171,37
247,2008,1402,Singalong Soirée,7218,1481720,3,1673308800,Pop,Bunga Citra Lestari,5.0,49.142,-122.004,4
248,1630,2140,Gateway Center,8459,1321358,2,1672963200,Pop,Gigi,5.0,32.235,-110.932,5
249,997,1960,Jazz Rise,6534,1094561,3,1682467200,Jazz,Andra and The Backbone,5.0,29.954,-90.065,38
250,291,1871,Tremolo Vegas,2494,1296765,1,1675036800,Jazz,Sheila On 7,5.0,35.342,-81.912,35
251,1652,227,Chord Planet Fest,5606,1433046,3,1674777600,Pop,Bunga Citra Lestari,2.0,25.771,-80.191,25
252,846,34,Prambanan Jazz Festival,2551,1448206,4,1676073600,Pop,Padi,1.0,37.33,-121.889,2
253,1449,1328,Rhythmic Celebration,4517,1132486,3,1675296000,Pop,Padi,5.0,43.068,-86.222,21
254,764,446,Wireless Blues,8760,1061942,3,1681516800,Pop,Raisa,4.0,37.148,-93.295,12
255,541,762,Chamber 3,2222,1227310,1,1680825600,Pop,Naff,5.0,32.791,-97.348,16
256,1731,2174,Vintageer Sounds,5692,1255867,4,1680739200,Jazz,Dewa 19,5.0,29.726,-95.406,31
257,2005,1194,Loud Love,8011,1373205,3,1674432000,Jazz,Dewa 19,5.0,37.784,-122.419,29
258,2023,2195,Outdoor Oasis,151,1020397,4,1673308800,Pop,Agnes Monica,5.0,44.212,-69.065,21
259,1919,1337,Fusion Boozin’,7703,1211247,2,1675296000,Jazz,HIVI!,5.0,28.547,-81.448,37
260,1247,341,The Hall Of Fame,24,1355495,1,1678147200,Pop,Bunga Citra Lestari,3.0,34.041,-118.267,21
261,855,1190,Sound Splash,2122,1301363,2,1674259200,Jazz,Afgan,5.0,44.97,-93.266,38
262,658,967,BigFoot,7566,1116449,3,1679356800,Pop,Afgan,5.0,38.365,-122.004,5
263,1982,2418,Slick Winter Dynasty Festival,128,1255146,3,1679011200,Jazz,Kangen Band,5.0,44.289,-88.372,30
264,1496,1353,Musical Reception,7841,812413,4,1683331200,Pop,Agnes Monica,5.0,38.071,-122.53,17
265,1868,954,YOLO Music,8181,840751,2,1676246400,Pop,HIVI!,5.0,33.715,-117.976,24
266,569,1344,Harmonized Soirée,4826,839802,3,1672876800,Jazz,HIVI!,5.0,32.824,-97.226,31
267,926,506,Drumbeat Dance Party,5257,1392915,4,1680912000,Jazz,Sheila On 7,3.0,37.436,-122.156,30
268,659,280,Popex Musicals,2878,1470055,1,1682035200,Jazz,HIVI!,2.0,39.168,-86.533,43
269,1413,789,Faux Funk,5349,920538,2,1681084800,Pop,Dewa 19,5.0,41.426,-81.505,8
270,1626,1788,Folk Vibes,3711,983387,1,1675641600,Jazz,HIVI!,5.0,39.263,-121.019,31
271,1638,2700,The Acapella Festival,276,1271519,4,1675036800,Jazz,Slank,5.0,41.504,-81.608,43
272,1242,397,Summer Vibez Sounds,8303,1381581,2,1676851200,Pop,Isyana Sarasvati,3.0,49.9,-119.409,24
273,1973,748,Alt Attack,5742,1223751,4,1680048000,Pop,HIVI!,5.0,30.26,-97.758,22
274,1145,1402,Singalong Soirée,6135,1481720,2,1682812800,Pop,Gigi,5.0,40.638,-74.265,4
275,1246,58,Jakarta International Handicraft Trade Fair,4784,1488550,3,1673740800,Pop,Kangen Band,1.0,25.885,-80.274,14
276,1529,111,Yogyakarta International Film Festival,4560,1168473,2,1680825600,Pop,Gigi,1.0,32.877,-117.239,9
277,431,2034,Euphonic Entertainment,9883,1122621,1,1680739200,Jazz,Andra and The Backbone,5.0,40.317,-83.678,47
278,1949,945,Wavemakers Music Fest,561,1429967,4,1676505600,Jazz,Noah,5.0,39.325,-76.617,45
279,684,1648,Velocity Stage,1927,1292409,1,1678752000,Pop,Vierra,5.0,39.959,-75.142,23
280,1912,2956,Fantasy Collision Festival,3689,1203614,4,1682121600,Jazz,Element,5.0,38.557,-91.017,44
281,1948,183,Yogyakarta International Arts Festival,8770,1489123,3,1681776000,Jazz,Kangen Band,1.0,45.508,-73.57,43
282,362,244,Multitrack Live,3896,902825,1,1677542400,Jazz,Padi,2.0,32.76,-97.108,31
283,193,2947,Fairytale World Fantasy Festival,6126,910271,1,1674518400,Jazz,HIVI!,5.0,33.87,-117.923,44
284,570,645,Interface Music Festival,8330,971850,1,1682294400,Pop,Kangen Band,5.0,40.797,-78.051,19
285,868,1132,Souls of the Century,4764,889943,2,1674518400,Pop,Slank,5.0,25.813,-80.195,26
286,2026,692,The Contiuum,9240,1043847,2,1681948800,Pop,Geisha,5.0,45.53,-122.685,4
287,326,1767,Music and Madness,9648,896663,1,1683676800,Jazz,Repvblik,5.0,39.282,-76.594,39
288,99,1008,Forest Beats,4937,1361172,2,1683849600,Jazz,Element,5.0,43.444,-80.545,40
289,1059,2029,Multitrack Live,3443,1215755,3,1679443200,Jazz,Kangen Band,5.0,43.668,-79.736,33
290,321,2865,Red Lipstick And Red Wine,7382,1089468,4,1678060800,Jazz,Geisha,5.0,41.663,-71.45,28
291,919,1960,Jazz Rise,7366,1094561,3,1678924800,Jazz,Payung Teduh,5.0,40.73,-73.981,38
292,1350,2396,Seasonal Winter Fest,6127,1144981,4,1675814400,Jazz,Raisa,5.0,42.259,-83.086,36
293,967,2238,Festival Palooza,3423,1437165,1,1681776000,Jazz,Gigi,5.0,38.952,-92.326,31
294,1005,2526,Spring Celebrations,261,829313,4,1678838400,Jazz,Nidji,5.0,45.475,-122.649,35
295,1294,1988,Baconic,7466,1134922,3,1682035200,Jazz,Gigi,5.0,37.272,-79.939,36
296,1425,418,Melodious Margaritas,7864,1484053,2,1682985600,Pop,Payung Teduh,3.0,27.764,-82.669,22
297,1262,1766,Music Distortion,6845,1097659,1,1677024000,Jazz,Agnes Monica,5.0,42.846,-73.876,42
298,1397,1746,Loaded Down,9263,844135,1,1677888000,Jazz,Sheila On 7,5.0,64.819,-147.739,49
299,307,1108,Riverside Sounds,1658,821571,2,1683504000,Pop,Element,5.0,43.545,-80.249,13
300,201,2891,The Wine Acclaimed,6907,941896,4,1679356800,Jazz,Armada,5.0,33.857,-98.537,35
301,1068,282,Indigoing Music,6193,1457590,1,1681776000,Pop,Isyana Sarasvati,2.0,40.846,-73.901,13
302,187,92,Indonesia International Motor Show,2853,808886,4,1679097600,Pop,HIVI!,1.0,45.638,-89.412,4
303,559,1967,Verb Jubilee,1329,845851,2,1676419200,Pop,Padi,5.0,32.802,-96.786,22
304,1455,217,The Wanderers Festival,599,804334,2,1683417600,Pop,Vierra,2.0,41.952,-87.677,15
305,946,921,SuperFest,9578,1461422,3,1674259200,Pop,Armada,5.0,33.724,-116.395,22
306,962,935,Tremolo Vegas,1726,1340896,3,1678752000,Pop,Armada,5.0,40.764,-73.998,23
307,1032,525,Lavender Isles,2249,1062453,3,1680566400,Pop,Naff,4.0,42.331,-71.092,12
308,363,1876,Tuneful Tequila,6252,830849,2,1682726400,Jazz,Raisa,5.0,37.327,-80.043,46
309,66,2626,Grill To The Bone,3054,1470698,1,1680739200,Jazz,Vierra,5.0,29.962,-90.058,46
310,1866,525,Lavender Isles,9607,1062453,4,1682553600,Pop,Dewa 19,4.0,42.293,-85.654,12
311,2029,2207,Concerto Catchup,4858,1162052,4,1678924800,Pop,Kangen Band,5.0,39.289,-76.607,9
312,1190,404,Annual Wonderland,2011,1244623,2,1681171200,Pop,Raisa,3.0,34.125,-118.479,9
313,346,2377,The Snow Plunge,6644,1494785,2,1678147200,Pop,Slank,5.0,35.304,-119.081,23
314,601,208,Music Mastered,4415,1075968,1,1677283200,Pop,Payung Teduh,2.0,38.903,-77.035,15
315,1487,1194,Loud Love,6290,1373205,2,1681257600,Jazz,Padi,5.0,-16.924,145.775,29
316,2025,807,FunkedUp,2857,957768,4,1681862400,Pop,Armada,5.0,45.521,-122.648,13
317,796,2444,Brave The Heat,1203,1411190,2,1677542400,Jazz,Tulus,5.0,49.281,-123.121,47
318,578,282,Indigoing Music,2588,1457590,4,1681430400,Pop,Bunga Citra Lestari,2.0,46.781,-92.095,13
319,1516,3012,Dragon Lady Festival,5907,1355377,4,1675814400,Pop,Padi,5.0,40.722,-73.989,1
320,327,2896,Elegant Wine Hotspot,9747,1494384,1,1681603200,Pop,Slank,5.0,45.279,-123.01,9
321,1205,2155,Musical Memories,3528,1058516,4,1674259200,Pop,Payung Teduh,5.0,-33.877,151.204,11
322,731,2174,Vintageer Sounds,3695,1255867,2,1680652800,Jazz,Dewa 19,5.0,38.035,-84.496,31
323,1183,2007,HenEggMattic,4647,951904,3,1681776000,Pop,Naff,5.0,43.591,-79.636,5
324,35,1637,FunkNest,17,1119864,4,1683676800,Pop,Element,5.0,42.059,-88.137,16
325,1215,1344,Harmonized Soirée,1390,839802,3,1677456000,Jazz,Andra and The Backbone,5.0,37.504,-97.505,31
326,1762,68,Jakarta Fashion Week,3137,1279342,4,1679443200,Jazz,Sheila On 7,1.0,40.816,-74.218,48
327,208,954,YOLO Music,8005,840751,1,1674000000,Pop,Isyana Sarasvati,5.0,33.494,-86.904,24
328,367,591,Boogie Paradise,4867,1281269,3,1679875200,Pop,Kangen Band,4.0,36.364,-94.28,8
329,1062,2214,Jazz Halo,2143,1312090,2,1679529600,Pop,Slank,5.0,36.512,-87.289,22
330,1744,1640,Barbarossa Lounge,9013,1406898,3,1679875200,Pop,HIVI!,5.0,41.317,-75.795,22
331,1120,597,Sing Along Celebration,2724,1318418,4,1672617600,Pop,Isyana Sarasvati,4.0,35.225,-80.836,1
332,1678,1919,Positive Vibes Fest,4515,1486091,2,1679011200,Pop,Geisha,5.0,33.834,-117.917,11
333,760,709,Dance Archilles,2181,818878,1,1674864000,Jazz,Element,5.0,49.3,-121.777,39
334,875,2016,Baconia,3086,1336177,3,1682467200,Pop,Naff,5.0,41.601,-93.652,16
335,1048,1625,Tuneful Treats,50,1391518,4,1682812800,Pop,Judika,5.0,45.955,-66.644,14
336,1954,1471,Open Boat Fest,5898,853480,4,1675641600,Pop,Agnes Monica,5.0,34.06,-118.281,12
337,234,1780,Fusion Fiesta,2015,1105639,2,1678492800,Pop,Andra and The Backbone,5.0,40.979,-74.114,17
338,242,2005,Tasty Tempo,1699,1352363,1,1676764800,Pop,Nidji,5.0,42.346,-71.099,24
339,720,2865,Red Lipstick And Red Wine,1988,1089468,3,1678320000,Jazz,Payung Teduh,5.0,38.395,-122.819,28
340,646,2195,Outdoor Oasis,1901,1020397,3,1678233600,Pop,HIVI!,5.0,28.033,-82.406,21
341,316,1306,Audio Edibles,4963,959308,2,1678406400,Jazz,Gigi,5.0,47.651,-122.352,31
342,1722,447,Sing Along Gathering,6424,979311,1,1679184000,Pop,Gigi,4.0,41.033,-73.769,2
343,1787,650,Booze And Bop,3857,1290670,2,1680307200,Pop,HIVI!,5.0,33.841,-118.284,2
344,276,131,Jakarta International Wedding Festival,9218,900232,1,1672531200,Jazz,Kangen Band,1.0,38.898,-77.036,38
345,1303,2331,Colorful Macaron Fair,454,1237878,3,1681948800,Pop,Isyana Sarasvati,5.0,33.741,-84.346,21
346,434,1650,Raving Music,8119,1135471,1,1680566400,Jazz,Payung Teduh,5.0,39.1,-84.514,32
347,818,2523,United for Spring Festival,5238,1042505,2,1681344000,Jazz,Nidji,5.0,25.787,-80.131,48
348,610,309,Joyful Jingle,1286,1228680,4,1676419200,Pop,Bunga Citra Lestari,3.0,42.611,-87.845,12
349,1785,699,Transientfest,9800,811690,4,1683244800,Jazz,Isyana Sarasvati,4.0,39.993,-75.168,30
350,1475,2104,Drumbeat DingDong,85,1239894,3,1680393600,Jazz,Naff,5.0,26.163,-81.798,35
351,218,1270,Drumbeat Delicacies,2296,1131347,3,1677024000,Jazz,Tulus,5.0,39.357,-74.439,48
352,1666,829,InSound Music Festival,1112,1088516,2,1672790400,Pop,Geisha,5.0,41.738,-87.66,13
353,1652,2013,Generate,3997,905283,4,1683676800,Pop,Repvblik,5.0,38.965,-95.236,19
354,1808,949,XinChao Vietnamese Sounds,6019,1433895,4,1678060800,Pop,Naff,5.0,35.222,-97.44,26
355,27,2000,Rocky Pop,6120,1260252,3,1678838400,Pop,Element,5.0,43.659,-79.348,16
356,656,921,SuperFest,6680,1461422,2,1678492800,Pop,Padi,5.0,43.646,-79.394,22
357,1286,111,Yogyakarta International Film Festival,8521,1168473,2,1679184000,Pop,Armada,1.0,45.434,-75.725,9
358,871,523,Loud Rotation,5418,930712,2,1682121600,Pop,Kangen Band,4.0,36.126,-94.145,16
359,1650,262,Cello Celebration,7159,1322181,2,1676160000,Pop,Payung Teduh,2.0,43.646,-79.401,14
360,1141,844,Kunal Sound Masters,5032,1291778,3,1677024000,Pop,Noah,5.0,34.108,-118.061,13
361,967,2957,Beyond Illusions Fantasy Festival,6359,981643,4,1683244800,Jazz,Raisa,5.0,35.01,-78.955,38
362,968,2140,Gateway Center,4776,1321358,1,1681257600,Pop,Armada,5.0,40.756,-73.992,5
363,2027,2153,Eateria,6870,1004235,2,1679616000,Jazz,Padi,5.0,38.56,-121.431,35
364,2016,133,Borobudur International Festival,2629,1439636,1,1675987200,Jazz,Nidji,1.0,40.163,-111.611,47
365,1037,1959,Vodka Voices,9845,1028824,2,1679961600,Jazz,Bunga Citra Lestari,5.0,41.766,-75.058,35
366,465,1527,Echo Excitements,1768,1333367,1,1675728000,Pop,Kangen Band,5.0,39.766,-104.976,21
367,691,1647,Sound Sensation,2662,830282,1,1679097600,Pop,Bunga Citra Lestari,5.0,33.014,-116.869,8
368,655,105,Indonesia International Furniture Expo,6345,1163292,1,1674259200,Pop,Armada,1.0,30.617,-96.348,15
369,213,369,Electric Wednesday,6833,1010968,2,1682899200,Jazz,Naff,2.0,40.014,-105.267,49
370,1703,2927,Red Tomato Festival,433,809466,2,1683417600,Pop,Vierra,5.0,37.416,-77.64,5
371,631,1961,Lavender Isles,1573,1036157,1,1681516800,Jazz,Padi,5.0,44.948,-93.232,36
372,1601,2013,Generate,7826,905283,4,1674345600,Pop,Naff,5.0,40.711,-74.312,19
373,1893,847,Legion Movement,653,1398758,4,1673395200,Pop,Slank,5.0,32.749,-111.55,21
374,1351,12,Bali Kite Festival,2318,843369,4,1677110400,Pop,Element,1.0,40.77,-111.892,23
375,568,1650,Raving Music,9656,1135471,1,1676851200,Jazz,Armada,5.0,39.807,-89.606,32
376,650,1932,Drum and Bass Beats,8261,1092450,4,1679356800,Pop,Noah,5.0,43.549,-79.663,24
377,431,2959,Supernatural United Festival,6411,1463913,1,1673136000,Pop,Naff,5.0,36.227,-81.614,11
378,993,2572,Fall Art Festival,9217,1253614,1,1672531200,Jazz,HIVI!,5.0,41.188,-73.188,48
379,1940,644,Rhythmic Rave Up,4303,1481389,3,1680134400,Jazz,Slank,4.0,33.42,-111.937,30
380,1827,2526,Spring Celebrations,906,829313,1,1674691200,Jazz,Padi,5.0,33.51,-112.082,35
381,1429,2682,Abstract Sketch Festival,5950,1488269,2,1673049600,Jazz,Tulus,5.0,30.06,-81.521,43
382,1024,2792,Christmas Grindstone Fest,4103,803112,2,1676246400,Pop,Afgan,5.0,33.774,-84.406,13
383,1505,2526,Spring Celebrations,1478,829313,3,1675814400,Jazz,Geisha,5.0,36.109,-115.279,35
384,1486,2621,Music All You Can,2322,1150059,4,1678233600,Pop,Sheila On 7,5.0,43.08,-89.376,15
385,523,1921,Summertime Sadness,206,1113474,3,1676505600,Pop,Payung Teduh,5.0,41.313,-73.99,1
386,589,2335,Onigiri & Others,3000,1458259,3,1674172800,Pop,Dewa 19,5.0,39.108,-94.581,9
387,1648,829,InSound Music Festival,3579,1088516,3,1672704000,Pop,Payung Teduh,5.0,41.795,-88.011,13
388,1586,399,Drumbeat Ding Dong,8354,1255506,4,1672876800,Jazz,Element,3.0,40.709,-73.937,48
389,175,1828,Bite Moguls,4800,1228956,1,1674950400,Pop,Kangen Band,5.0,38.897,-77.032,24
390,588,2966,Hippie Fairy Festival,3512,1175195,4,1680652800,Jazz,Geisha,5.0,36.538,-119.388,43
391,786,2773,More Than You Asked For,8624,1061994,2,1674604800,Jazz,Ran,5.0,40.77,-73.91,43
392,1972,1424,Sungazers Music,9575,1367816,4,1677801600,Jazz,Geisha,5.0,41.802,-73.126,43
393,1709,2426,Beyond The Ice,2222,1265789,2,1680480000,Pop,Andra and The Backbone,5.0,42.551,-70.839,11
394,780,1647,Sound Sensation,1156,830282,1,1674172800,Pop,Padi,5.0,47.044,-122.888,8
395,331,2214,Jazz Halo,6374,1312090,3,1675641600,Pop,Dewa 19,5.0,33.872,-84.733,22
396,1632,1884,Pie O’ La,2628,1460573,2,1682380800,Pop,Judika,5.0,30.288,-81.462,11
397,1297,2034,Euphonic Entertainment,543,1122621,1,1679875200,Jazz,Geisha,5.0,38.345,-75.603,47
398,808,2677,The Lonely Carnival,7434,819816,1,1682121600,Pop,Agnes Monica,5.0,41.883,-71.361,3
399,260,1294,Jazzy Jamboree,185,1337913,4,1678060800,Pop,Naff,5.0,31.547,-97.121,25
400,2030,771,Dance Evolution,4466,1305794,1,1677369600,Pop,Bunga Citra Lestari,5.0,38.963,-77.106,9
401,989,2168,Wireless Blues,4951,1279744,2,1678147200,Pop,HIVI!,5.0,40.735,-73.674,16
402,1221,2738,Voice of Music,5772,1474533,1,1683072000,Pop,Naff,5.0,33.998,-118.461,1
403,1617,33,Bali Kite Festival,7889,1255568,2,1673308800,Jazz,Vierra,1.0,29.869,-91.63,40
404,1458,2335,Onigiri & Others,326,1458259,4,1674000000,Pop,Armada,5.0,40.763,-73.972,9
405,281,762,Chamber 3,2378,1227310,3,1674777600,Pop,Element,5.0,42.979,-89.516,16
406,446,505,Raving Music,7788,1380180,2,1677024000,Pop,Andra and The Backbone,4.0,39.523,-119.78,24
407,202,1070,Music Distortion,2948,936410,4,1679443200,Pop,Bunga Citra Lestari,5.0,30.435,-84.288,11
408,964,2012,Notes and Drinks,2643,1386143,2,1680652800,Pop,Payung Teduh,5.0,43.645,-79.402,27
409,1089,34,Prambanan Jazz Festival,4655,1448206,1,1683417600,Pop,Ran,1.0,34.28,-119.292,2
410,1824,1110,Rise Festival,2437,1201437,4,1684022400,Jazz,Slank,5.0,37.828,-122.279,33
411,1251,1961,Lavender Isles,7561,1036157,2,1679097600,Jazz,Geisha,5.0,29.768,-95.398,36
412,1438,1799,Metered Muse Fest,640,916060,1,1672617600,Jazz,Repvblik,5.0,40.576,-73.982,49
413,479,1760,Bingo and Bowls,5044,837059,4,1681084800,Pop,Padi,5.0,41.256,-95.932,5
414,1784,582,Zero Point Music,7459,1470923,2,1682726400,Jazz,Padi,4.0,40.134,-74.064,31
415,1980,1491,Musical Festivity,74,950408,2,1681516800,Jazz,Raisa,5.0,32.676,-117.106,35
416,64,2440,Plunge Into Summer,6775,1304935,1,1678838400,Jazz,Andra and The Backbone,5.0,40.797,-81.522,30
417,1423,805,Funk Savage,3560,1386626,4,1674086400,Pop,Geisha,5.0,-33.784,151.199,24
418,1218,2174,Vintageer Sounds,5943,1255867,3,1679875200,Jazz,Vierra,5.0,41.485,-71.31,31
419,1661,1289,Booze And Bop,3595,935394,2,1673827200,Jazz,Afgan,5.0,40.74,-74.007,43
420,2093,1808,Melodious Merrymaking,9949,1270157,4,1673395200,Pop,Isyana Sarasvati,5.0,33.83,-78.633,14
421,1034,1074,Meditative Beats,3092,1366991,3,1679011200,Jazz,Repvblik,5.0,39.807,-75.748,30
422,971,2706,Electronic Harmony,3109,1203876,2,1683849600,Pop,Tulus,5.0,30.009,-95.56,24
423,942,2162,Meat Monarchs,8297,1320910,3,1674432000,Jazz,Afgan,5.0,30.144,-95.516,46
424,968,1029,Green Music Hub,9314,1059441,1,1674518400,Jazz,Padi,5.0,25.943,-80.196,48
425,91,1159,Wild Funk,2145,1253817,4,1678579200,Jazz,Vierra,5.0,42.19,-74.784,36
426,1690,807,FunkedUp,5332,957768,4,1674259200,Pop,Sheila On 7,5.0,33.748,-116.971,13
427,1092,525,Lavender Isles,4079,1062453,3,1673654400,Pop,Padi,4.0,40.481,-79.972,12
428,741,2206,Jingle Jungle,9715,1011211,3,1674518400,Pop,Element,5.0,39.987,-83.006,2
429,88,1440,Slurpia,3743,969675,2,1676160000,Pop,Naff,5.0,49.283,-123.115,3
430,1272,2034,Euphonic Entertainment,9329,1122621,3,1676678400,Jazz,Element,5.0,41.927,-87.649,47
431,1307,1774,Queen’s Music Mela,4576,901486,3,1672963200,Pop,Padi,5.0,39.3,-76.616,9
432,1429,548,Hillside Music Festival,2776,872097,1,1681344000,Pop,Slank,4.0,35.23,-80.812,26
433,53,1230,Excited Indie,8732,886417,1,1681689600,Jazz,Isyana Sarasvati,5.0,41.828,-71.403,35
434,230,1023,Funk Dhyana,9446,1000405,3,1678579200,Jazz,Kangen Band,5.0,38.007,-121.319,47
435,894,1132,Souls of the Century,827,889943,1,1675900800,Pop,Sheila On 7,5.0,42.306,-71.108,26
436,111,1587,Turkey Turks,754,834366,2,1678838400,Pop,HIVI!,5.0,27.989,-82.687,26
437,1358,128,Jakarta International Culinary Festival,5072,1441447,2,1673308800,Jazz,Vierra,1.0,43.643,-79.425,34
438,368,2358,The Best of the Best Food,3284,1253420,1,1674172800,Pop,Vierra,5.0,34.02,-118.286,6
439,1128,2214,Jazz Halo,3960,1312090,3,1676764800,Pop,Padi,5.0,37.977,-122.537,22
440,691,1871,Tremolo Vegas,9659,1296765,2,1678838400,Jazz,Isyana Sarasvati,5.0,38.628,-90.251,35
441,2063,1833,Sunset Chords,9757,1406122,4,1680048000,Pop,Gigi,5.0,42.991,-83.653,8
442,1522,2186,Parties on Purpose,2223,862220,3,1679270400,Jazz,HIVI!,5.0,47.046,-122.901,48
443,969,135,Indonesia International Book Fair,6037,1273560,1,1675296000,Jazz,Agnes Monica,1.0,34.005,-117.681,29
444,1357,1369,Sound Celebration,937,1451994,2,1679529600,Pop,Isyana Sarasvati,5.0,29.762,-95.367,4
445,1875,2015,On The Coast,4396,900102,2,1676764800,Pop,Naff,5.0,37.765,-122.418,19
446,1741,176,Bali International Film Festival (Balinale),8922,1410891,1,1678752000,Jazz,Armada,1.0,34.102,-118.335,42
447,1840,2247,Festival Wonderland,851,1137098,4,1675123200,Jazz,Isyana Sarasvati,5.0,40.391,-80.056,30
448,1686,2255,El Kapitana Music Festival,5454,1212616,4,1683590400,Pop,HIVI!,5.0,43.242,-76.151,27
449,1588,2084,Vodka Volume,5285,1166000,4,1682121600,Jazz,Geisha,5.0,32.786,-96.776,43
450,731,1817,Silveriness Shindig,3886,1450193,2,1678320000,Pop,Vierra,5.0,37.793,-122.421,17
451,1675,195,Ubud Writers & Readers Festival,7360,1022451,3,1677369600,Pop,Naff,1.0,44.052,-121.303,11
452,1219,731,Sloppy Symphony,2813,1097054,4,1679788800,Jazz,Geisha,5.0,37.946,-122.05,37
453,1653,1620,Jazz Retreat,8475,924975,2,1677801600,Pop,Geisha,5.0,43.103,-75.223,12
454,1379,2382,Discover Winter Festival,5973,1346967,4,1681344000,Pop,Dewa 19,5.0,41.824,-71.415,25
455,1190,1074,Meditative Beats,8679,1366991,1,1673568000,Jazz,Vierra,5.0,39.988,-75.155,30
456,221,1353,Musical Reception,3314,812413,3,1675900800,Pop,Armada,5.0,43.038,-87.943,17
457,1976,505,Raving Music,6837,1380180,4,1678060800,Pop,Isyana Sarasvati,4.0,38.908,-76.864,24
458,1217,1592,Orchestral Excitements,6866,1261760,4,1682985600,Jazz,Gigi,5.0,41.576,-86.254,29
459,61,65,Bali Kite Festival,2701,1417904,2,1678579200,Pop,Vierra,1.0,34.146,-118.15,7
460,1484,1110,Rise Festival,5960,1201437,3,1677110400,Jazz,Slank,5.0,33.575,-101.844,33
461,27,2662,Wizard of Joy,8626,810709,2,1674950400,Jazz,Geisha,5.0,-37.689,144.918,37
462,36,1909,Trickle Of The Creek,6008,1307735,2,1678147200,Pop,Element,5.0,43.114,-75.29,9
463,1489,2076,Apache,4600,1474842,4,1681516800,Pop,Repvblik,5.0,41.927,-87.649,12
464,1986,1640,Barbarossa Lounge,3948,1406898,2,1677542400,Pop,Kangen Band,5.0,42.415,-71.324,22
465,1618,2153,Eateria,4092,1004235,4,1678924800,Jazz,Vierra,5.0,-33.884,151.193,35
466,1947,1463,Karaoke Merrymaking,20,856335,3,1675814400,Pop,Naff,5.0,33.814,-117.875,27
467,587,1633,Busking Planet Sounds,7906,1092305,1,1677542400,Pop,Naff,5.0,47.518,-122.631,8
468,1381,113,Jakarta International Literary Biennale,5915,1313759,4,1679702400,Pop,Nidji,1.0,33.216,-97.122,6
469,2072,627,Harmonized Occasion,1821,886151,2,1674345600,Pop,Kangen Band,5.0,41.306,-72.929,26
470,889,830,Interface Music Festival,3775,1053148,4,1678579200,Jazz,Geisha,5.0,41.807,-71.412,44
471,1149,184,Jakarta Fashion Week,8154,1257493,2,1679443200,Pop,Agnes Monica,2.0,33.498,-117.661,26
472,1762,2533,Spring Cultural Dance Festival,1976,1366162,2,1680393600,Jazz,Gigi,5.0,47.616,-122.322,34
473,556,2830,Dreamland Zest,6,1450517,1,1678665600,Pop,Vierra,5.0,43.613,-116.206,21
474,2088,2917,Seasonal Wine Festival,3366,1292833,3,1683158400,Jazz,Kangen Band,5.0,38.241,-122.644,31
475,1769,1414,Frequency FunTimes,4332,930533,2,1684022400,Pop,Gigi,5.0,35.64,-81.223,9
476,986,2267,Bright Cakes Fest,2705,896195,4,1676332800,Pop,Vierra,5.0,38.934,-77.036,3
477,207,879,On the Rocks,5534,1382479,4,1674432000,Jazz,Element,5.0,47.615,-122.32,43
478,616,1535,Rhythmic Celebration,7946,1051881,2,1675900800,Pop,Naff,5.0,36.836,-119.811,25
479,1342,1874,Mesmeria,7377,1387180,4,1674172800,Jazz,Tulus,5.0,34.929,-81.959,28
480,439,2678,Artisan Masquerade,8943,975918,1,1679529600,Pop,Dewa 19,5.0,41.177,-73.191,12
481,1174,2568,The Meadow & Mountain Fall Festival,1184,812720,1,1674604800,Jazz,Noah,5.0,41.949,-87.673,43
482,1884,2140,Gateway Center,4256,1321358,2,1672790400,Pop,Payung Teduh,5.0,52.875,-118.082,5
483,1905,210,Soundlicious,1013,809638,4,1682467200,Pop,Padi,2.0,39.283,-76.598,21
